CPN1,carboxypeptidase N subunit 1,,,,,,,,,,,,,,,,,,,,,,
LOC90246,uncharacterized LOC90246,,,,,,,,,,,,,,,,,,,,,,
LINC00934,long intergenic non-protein coding RNA 934,,,,,,,,,,,,,,,,,,,,,,
SH3YL1,SH3 and SYLF domain containing 1,,,,,,,,,,,,,,,,,,,,,,
LOC101927673///OTUB1,uncharacterized LOC101927673///OTU deubiquitinase, ubiquitin aldehyde binding 1,,,,,,,,,,,,,,,,,,,,,
TCP11L2,t-complex 11 like 2,,,,,,,,,,,,,,,,,,,,,,
AMPD3,adenosine monophosphate deaminase 3,,,,,,,,,,,,,,,,,,,,,,
HUWE1,HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase,,,,,,,,,,,,,,,,,,,,
PRPF18,pre-mRNA processing factor 18,,,,,,,,,,,,,,,,,,,,,,
HS6ST3,heparan sulfate 6-O-sulfotransferase 3,,,,,,,,,,,,,,,,,,,,,,
SLC6A2,solute carrier family 6 member 2,,,,,,,,,,,,,,,,,,,,,,
TNFSF10,tumor necrosis factor superfamily member 10,,,,,,,,,,,,,,,,,,,,,,
RSF1,remodeling and spacing factor 1,,,,,,,,,,,,,,,,,,,,,,
RSPH14,radial spoke head 14 homolog,,,,,,,,,,,,,,,,,,,,,,
SNTG1,syntrophin gamma 1,,,,,,,,,,,,,,,,,,,,,,
RIMBP2,RIMS binding protein 2,,,,,,,,,,,,,,,,,,,,,,
LEF1,lymphoid enhancer binding factor 1,,,,,,,,,,,,,,,,,,,,,,
HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,,,,,,,,,,,,,,,,,,,,,,
C2orf71,chromosome 2 open reading frame 71,,,,,,,,,,,,,,,,,,,,,,
LOC105372520,uncharacterized LOC105372520,,,,,,,,,,,,,,,,,,,,,,
FGFR2,fibroblast growth factor receptor 2,,,,,,,,,,,,,,,,,,,,,,
KIAA1551,KIAA1551,,,,,,,,,,,,,,,,,,,,,,
SEMA6D,semaphorin 6D,,,,,,,,,,,,,,,,,,,,,,
PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha,,,,,,,,,,,,,,,,,,,,,,
LOC100128644,LMNE6487,,,,,,,,,,,,,,,,,,,,,,
RABGAP1,RAB GTPase activating protein 1,,,,,,,,,,,,,,,,,,,,,,
DCAF11,DDB1 and CUL4 associated factor 11,,,,,,,,,,,,,,,,,,,,,,
MYBPC3,myosin binding protein C, cardiac,,,,,,,,,,,,,,,,,,,,,
SCAMP4,secretory carrier membrane protein 4,,,,,,,,,,,,,,,,,,,,,,
SUSD3,sushi domain containing 3,,,,,,,,,,,,,,,,,,,,,,
TKT,transketolase,,,,,,,,,,,,,,,,,,,,,,
PDE6D,phosphodiesterase 6D,,,,,,,,,,,,,,,,,,,,,,
LINC01333,long intergenic non-protein coding RNA 1333,,,,,,,,,,,,,,,,,,,,,,
ITGBL1,integrin subunit beta like 1,,,,,,,,,,,,,,,,,,,,,,
ODF3B,outer dense fiber of sperm tails 3B,,,,,,,,,,,,,,,,,,,,,,
WBP4,WW domain binding protein 4,,,,,,,,,,,,,,,,,,,,,,
LOC100505774,uncharacterized LOC100505774,,,,,,,,,,,,,,,,,,,,,,
IK,IK cytokine, down-regulator of HLA II,,,,,,,,,,,,,,,,,,,,,
SGK223,homolog of rat pragma of Rnd2,,,,,,,,,,,,,,,,,,,,,,
IGSF1,immunoglobulin superfamily member 1,,,,,,,,,,,,,,,,,,,,,,
ACBD5,acyl-CoA binding domain containing 5,,,,,,,,,,,,,,,,,,,,,,
KIAA0485,uncharacterized LOC57235,,,,,,,,,,,,,,,,,,,,,,
ZNF107,zinc finger protein 107,,,,,,,,,,,,,,,,,,,,,,
LOC146880,Rho GTPase activating protein 27 pseudogene,,,,,,,,,,,,,,,,,,,,,,
CMTR2,cap methyltransferase 2,,,,,,,,,,,,,,,,,,,,,,
MOCS3,molybdenum cofactor synthesis 3,,,,,,,,,,,,,,,,,,,,,,
IQSEC2,IQ motif and Sec7 domain 2,,,,,,,,,,,,,,,,,,,,,,
HTR3B,5-hydroxytryptamine receptor 3B,,,,,,,,,,,,,,,,,,,,,,
SAR1A,secretion associated Ras related GTPase 1A,,,,,,,,,,,,,,,,,,,,,,
GABRQ,gamma-aminobutyric acid type A receptor theta subunit,,,,,,,,,,,,,,,,,,,,,,
ADAM10,ADAM metallopeptidase domain 10,,,,,,,,,,,,,,,,,,,,,,
FAM27E2///FAM27E3,family with sequence similarity 27 member E2///family with sequence similarity 27 member E3,,,,,,,,,,,,,,,,,,,,,,
MMP11,matrix metallopeptidase 11,,,,,,,,,,,,,,,,,,,,,,
OR5J2,olfactory receptor family 5 subfamily J member 2,,,,,,,,,,,,,,,,,,,,,,
SFT2D3,SFT2 domain containing 3,,,,,,,,,,,,,,,,,,,,,,
RAC2,ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2),,,,,,,,,,,,,,,,,,,,,
IGBP1,immunoglobulin (CD79A) binding protein 1,,,,,,,,,,,,,,,,,,,,,,
FBXL19-AS1,FBXL19 antisense RNA 1 (head to head),,,,,,,,,,,,,,,,,,,,,,
PP14571,uncharacterized LOC100130449,,,,,,,,,,,,,,,,,,,,,,
LOC100131541,uncharacterized LOC100131541,,,,,,,,,,,,,,,,,,,,,,
KLHL17,kelch like family member 17,,,,,,,,,,,,,,,,,,,,,,
ANKMY2,ankyrin repeat and MYND domain containing 2,,,,,,,,,,,,,,,,,,,,,,
LOC101929526,uncharacterized LOC101929526,,,,,,,,,,,,,,,,,,,,,,
FLVCR1,feline leukemia virus subgroup C cellular receptor 1,,,,,,,,,,,,,,,,,,,,,,
IKZF1,IKAROS family zinc finger 1,,,,,,,,,,,,,,,,,,,,,,
LOC102723704,uncharacterized LOC102723704,,,,,,,,,,,,,,,,,,,,,,
TGIF1,TGFB induced factor homeobox 1,,,,,,,,,,,,,,,,,,,,,,
POLR1D,RNA polymerase I subunit D,,,,,,,,,,,,,,,,,,,,,,
KCNK4,potassium two pore domain channel subfamily K member 4,,,,,,,,,,,,,,,,,,,,,,
LINC00280,long intergenic non-protein coding RNA 280,,,,,,,,,,,,,,,,,,,,,,
LINC00205,long intergenic non-protein coding RNA 205,,,,,,,,,,,,,,,,,,,,,,
CUL5,cullin 5,,,,,,,,,,,,,,,,,,,,,,
RBSN,rabenosyn, RAB effector,,,,,,,,,,,,,,,,,,,,,
MAML2,mastermind like transcriptional coactivator 2,,,,,,,,,,,,,,,,,,,,,,
PYCARD,PYD and CARD domain containing,,,,,,,,,,,,,,,,,,,,,,
EXOC7,exocyst complex component 7,,,,,,,,,,,,,,,,,,,,,,
LAMA3,laminin subunit alpha 3,,,,,,,,,,,,,,,,,,,,,,
RNF207,ring finger protein 207,,,,,,,,,,,,,,,,,,,,,,
HOXC-AS3,HOXC cluster antisense RNA 3,,,,,,,,,,,,,,,,,,,,,,
PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,,,,,,,,,,,,,,,,,,,,,,
SLFNL1-AS1,SLFNL1 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
ACTB,actin beta,,,,,,,,,,,,,,,,,,,,,,
TP53TG5,TP53 target 5,,,,,,,,,,,,,,,,,,,,,,
SNX1,sorting nexin 1,,,,,,,,,,,,,,,,,,,,,,
ADAM9,ADAM metallopeptidase domain 9,,,,,,,,,,,,,,,,,,,,,,
YWHAEP7,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon pseudogene 7,,,,,,,,,,,,,,,,,,,,,,
EIF4G2,eukaryotic translation initiation factor 4 gamma 2,,,,,,,,,,,,,,,,,,,,,,
CLYBL-AS2,CLYBL antisense RNA 2,,,,,,,,,,,,,,,,,,,,,,
CD79B,CD79b molecule,,,,,,,,,,,,,,,,,,,,,,
PYGB,phosphorylase, glycogen; brain,,,,,,,,,,,,,,,,,,,,,
SPTLC2,serine palmitoyltransferase long chain base subunit 2,,,,,,,,,,,,,,,,,,,,,,
C12orf4,chromosome 12 open reading frame 4,,,,,,,,,,,,,,,,,,,,,,
LOC284600,uncharacterized LOC284600,,,,,,,,,,,,,,,,,,,,,,
PART1,prostate androgen-regulated transcript 1 (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
LOC389199,uncharacterized LOC389199,,,,,,,,,,,,,,,,,,,,,,
LINC01023,long intergenic non-protein coding RNA 1023,,,,,,,,,,,,,,,,,,,,,,
WEE1,WEE1 G2 checkpoint kinase,,,,,,,,,,,,,,,,,,,,,,
PRM3,protamine 3,,,,,,,,,,,,,,,,,,,,,,
CTAGE5,CTAGE family member 5, ER export factor,,,,,,,,,,,,,,,,,,,,,
ENTPD1,ectonucleoside triphosphate diphosphohydrolase 1,,,,,,,,,,,,,,,,,,,,,,
DBT,dihydrolipoamide branched chain transacylase E2,,,,,,,,,,,,,,,,,,,,,,
TMEM59L,transmembrane protein 59 like,,,,,,,,,,,,,,,,,,,,,,
LOC158402,uncharacterized LOC158402,,,,,,,,,,,,,,,,,,,,,,
C10orf67,chromosome 10 open reading frame 67,,,,,,,,,,,,,,,,,,,,,,
CACNA1H,calcium voltage-gated channel subunit alpha1 H,,,,,,,,,,,,,,,,,,,,,,
LHX9,LIM homeobox 9,,,,,,,,,,,,,,,,,,,,,,
SYP,synaptophysin,,,,,,,,,,,,,,,,,,,,,,
CRHR2,corticotropin releasing hormone receptor 2,,,,,,,,,,,,,,,,,,,,,,
GLP1R,glucagon like peptide 1 receptor,,,,,,,,,,,,,,,,,,,,,,
SMPD1,sphingomyelin phosphodiesterase 1,,,,,,,,,,,,,,,,,,,,,,
TRIM43B///TRIM43,tripartite motif containing 43B///tripartite motif containing 43,,,,,,,,,,,,,,,,,,,,,,
ALDH3B1,aldehyde dehydrogenase 3 family member B1,,,,,,,,,,,,,,,,,,,,,,
ATF7,activating transcription factor 7,,,,,,,,,,,,,,,,,,,,,,
ARMT1,acidic residue methyltransferase 1,,,,,,,,,,,,,,,,,,,,,,
CDK14,cyclin dependent kinase 14,,,,,,,,,,,,,,,,,,,,,,
PSMB9,proteasome subunit beta 9,,,,,,,,,,,,,,,,,,,,,,
RBMS1,RNA binding motif single stranded interacting protein 1,,,,,,,,,,,,,,,,,,,,,,
BRSK2,BR serine/threonine kinase 2,,,,,,,,,,,,,,,,,,,,,,
PRLR,prolactin receptor,,,,,,,,,,,,,,,,,,,,,,
CACNA1F,calcium voltage-gated channel subunit alpha1 F,,,,,,,,,,,,,,,,,,,,,,
ATP1A4,ATPase Na+/K+ transporting subunit alpha 4,,,,,,,,,,,,,,,,,,,,,,
LOC100129175,uncharacterized LOC100129175,,,,,,,,,,,,,,,,,,,,,,
ADGRD2,adhesion G protein-coupled receptor D2,,,,,,,,,,,,,,,,,,,,,,
HOXA11,homeobox A11,,,,,,,,,,,,,,,,,,,,,,
GPR52,G protein-coupled receptor 52,,,,,,,,,,,,,,,,,,,,,,
RASSF8,Ras association domain family member 8,,,,,,,,,,,,,,,,,,,,,,
EHBP1L1,EH domain binding protein 1 like 1,,,,,,,,,,,,,,,,,,,,,,
RPL38,ribosomal protein L38,,,,,,,,,,,,,,,,,,,,,,
DTX3,deltex E3 ubiquitin ligase 3,,,,,,,,,,,,,,,,,,,,,,
TTC13,tetratricopeptide repeat domain 13,,,,,,,,,,,,,,,,,,,,,,
GRSF1,G-rich RNA sequence binding factor 1,,,,,,,,,,,,,,,,,,,,,,
SPIN1,spindlin 1,,,,,,,,,,,,,,,,,,,,,,
NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,,,,,,,,,,,,,,,,,,,,,,
SLC22A8,solute carrier family 22 member 8,,,,,,,,,,,,,,,,,,,,,,
PRKAA1,protein kinase AMP-activated catalytic subunit alpha 1,,,,,,,,,,,,,,,,,,,,,,
ASB16,ankyrin repeat and SOCS box containing 16,,,,,,,,,,,,,,,,,,,,,,
CSNK1G3,casein kinase 1 gamma 3,,,,,,,,,,,,,,,,,,,,,,
FLCN,folliculin,,,,,,,,,,,,,,,,,,,,,,
LOC157931,uncharacterized LOC157931,,,,,,,,,,,,,,,,,,,,,,
PCYT1B,phosphate cytidylyltransferase 1, choline, beta,,,,,,,,,,,,,,,,,,,,
FLJ38576,uncharacterized LOC651430,,,,,,,,,,,,,,,,,,,,,,
GK2,glycerol kinase 2,,,,,,,,,,,,,,,,,,,,,,
ZRANB3,zinc finger RANBP2-type containing 3,,,,,,,,,,,,,,,,,,,,,,
PPP1R15A,protein phosphatase 1 regulatory subunit 15A,,,,,,,,,,,,,,,,,,,,,,
FAAP20,Fanconi anemia core complex associated protein 20,,,,,,,,,,,,,,,,,,,,,,
RABEP2,rabaptin, RAB GTPase binding effector protein 2,,,,,,,,,,,,,,,,,,,,,
FAM13A,family with sequence similarity 13 member A,,,,,,,,,,,,,,,,,,,,,,
TATDN3,TatD DNase domain containing 3,,,,,,,,,,,,,,,,,,,,,,
ATXN8OS,ATXN8 opposite strand (non-protein coding),,,,,,,,,,,,,,,,,,,,,,
CARHSP1,calcium regulated heat stable protein 1,,,,,,,,,,,,,,,,,,,,,,
LHX6,LIM homeobox 6,,,,,,,,,,,,,,,,,,,,,,
SNORD89,small nucleolar RNA, C/D box 89,,,,,,,,,,,,,,,,,,,,,
BTN3A2,butyrophilin subfamily 3 member A2,,,,,,,,,,,,,,,,,,,,,,
LOC100507560,uncharacterized LOC100507560,,,,,,,,,,,,,,,,,,,,,,
LOC101929718,uncharacterized LOC101929718,,,,,,,,,,,,,,,,,,,,,,
PTCHD1,patched domain containing 1,,,,,,,,,,,,,,,,,,,,,,
UBE2D4,ubiquitin conjugating enzyme E2 D4 (putative),,,,,,,,,,,,,,,,,,,,,,
CHM,CHM, Rab escort protein 1,,,,,,,,,,,,,,,,,,,,,
LINC01565,long intergenic non-protein coding RNA 1565,,,,,,,,,,,,,,,,,,,,,,
BBS9,Bardet-Biedl syndrome 9,,,,,,,,,,,,,,,,,,,,,,
NCOR2,nuclear receptor corepressor 2,,,,,,,,,,,,,,,,,,,,,,
FAM193B,family with sequence similarity 193 member B,,,,,,,,,,,,,,,,,,,,,,
SLC8A1,solute carrier family 8 member A1,,,,,,,,,,,,,,,,,,,,,,
APOBEC3G,apolipoprotein B mRNA editing enzyme catalytic subunit 3G,,,,,,,,,,,,,,,,,,,,,,
ATP2B2,ATPase plasma membrane Ca2+ transporting 2,,,,,,,,,,,,,,,,,,,,,,
FAM185A,family with sequence similarity 185 member A,,,,,,,,,,,,,,,,,,,,,,
LINC01566,long intergenic non-protein coding RNA 1566,,,,,,,,,,,,,,,,,,,,,,
CABP7,calcium binding protein 7,,,,,,,,,,,,,,,,,,,,,,
PLXNA2,plexin A2,,,,,,,,,,,,,,,,,,,,,,
AGAP1,ArfGAP with GTPase domain, ankyrin repeat and PH domain 1,,,,,,,,,,,,,,,,,,,,,
HNF4A,hepatocyte nuclear factor 4 alpha,,,,,,,,,,,,,,,,,,,,,,
CACNG4,calcium voltage-gated channel auxiliary subunit gamma 4,,,,,,,,,,,,,,,,,,,,,,
GPHN,gephyrin,,,,,,,,,,,,,,,,,,,,,,
TMEM177,transmembrane protein 177,,,,,,,,,,,,,,,,,,,,,,
ELF4,E74 like ETS transcription factor 4,,,,,,,,,,,,,,,,,,,,,,
LOC101930026,uncharacterized LOC101930026,,,,,,,,,,,,,,,,,,,,,,
NANOS2,nanos C2HC-type zinc finger 2,,,,,,,,,,,,,,,,,,,,,,
NAP1L1,nucleosome assembly protein 1 like 1,,,,,,,,,,,,,,,,,,,,,,
ARID1A,AT-rich interaction domain 1A,,,,,,,,,,,,,,,,,,,,,,
TFB2M,transcription factor B2, mitochondrial,,,,,,,,,,,,,,,,,,,,,
OAF,out at first homolog,,,,,,,,,,,,,,,,,,,,,,
OCIAD1,OCIA domain containing 1,,,,,,,,,,,,,,,,,,,,,,
RAP1A,RAP1A, member of RAS oncogene family,,,,,,,,,,,,,,,,,,,,,
NRTN,neurturin,,,,,,,,,,,,,,,,,,,,,,
LOC101928255,uncharacterized LOC101928255,,,,,,,,,,,,,,,,,,,,,,
HFE,hemochromatosis,,,,,,,,,,,,,,,,,,,,,,
LOC283177,uncharacterized LOC283177,,,,,,,,,,,,,,,,,,,,,,
GMPS,guanine monophosphate synthase,,,,,,,,,,,,,,,,,,,,,,
DCAF8,DDB1 and CUL4 associated factor 8,,,,,,,,,,,,,,,,,,,,,,
SH3BGRL,SH3 domain binding glutamate rich protein like,,,,,,,,,,,,,,,,,,,,,,
ZBTB37,zinc finger and BTB domain containing 37,,,,,,,,,,,,,,,,,,,,,,
PHF20L1,PHD finger protein 20-like 1,,,,,,,,,,,,,,,,,,,,,,
ALG13,ALG13, UDP-N-acetylglucosaminyltransferase subunit,,,,,,,,,,,,,,,,,,,,,
FTX,FTX transcript, XIST regulator (non-protein coding),,,,,,,,,,,,,,,,,,,,,
PLAU,plasminogen activator, urokinase,,,,,,,,,,,,,,,,,,,,,
LOC100128653,uncharacterized LOC100128653,,,,,,,,,,,,,,,,,,,,,,
ADAM5,ADAM metallopeptidase domain 5 (pseudogene),,,,,,,,,,,,,,,,,,,,,,
VAMP1,vesicle associated membrane protein 1,,,,,,,,,,,,,,,,,,,,,,
DIO1,deiodinase, iodothyronine type I,,,,,,,,,,,,,,,,,,,,,
WDR26,WD repeat domain 26,,,,,,,,,,,,,,,,,,,,,,
PTPRC,protein tyrosine phosphatase, receptor type C,,,,,,,,,,,,,,,,,,,,,
PCSK5,proprotein convertase subtilisin/kexin type 5,,,,,,,,,,,,,,,,,,,,,,
LOC101927122,uncharacterized LOC101927122,,,,,,,,,,,,,,,,,,,,,,
ATP6V0E1,ATPase H+ transporting V0 subunit e1,,,,,,,,,,,,,,,,,,,,,,
GPR137,G protein-coupled receptor 137,,,,,,,,,,,,,,,,,,,,,,
HLA-G,major histocompatibility complex, class I, G,,,,,,,,,,,,,,,,,,,,
WDR11,WD repeat domain 11,,,,,,,,,,,,,,,,,,,,,,
PLK5,polo like kinase 5,,,,,,,,,,,,,,,,,,,,,,
DOCK5,dedicator of cytokinesis 5,,,,,,,,,,,,,,,,,,,,,,
ASAH1,N-acylsphingosine amidohydrolase 1,,,,,,,,,,,,,,,,,,,,,,
TRPV3,transient receptor potential cation channel subfamily V member 3,,,,,,,,,,,,,,,,,,,,,,
HCFC1,host cell factor C1,,,,,,,,,,,,,,,,,,,,,,
C22orf34,chromosome 22 open reading frame 34,,,,,,,,,,,,,,,,,,,,,,
NOL4L,nucleolar protein 4 like,,,,,,,,,,,,,,,,,,,,,,
PRDM10,PR/SET domain 10,,,,,,,,,,,,,,,,,,,,,,
TCP11L2,t-complex 11 like 2,,,,,,,,,,,,,,,,,,,,,,
PIGQ,phosphatidylinositol glycan anchor biosynthesis class Q,,,,,,,,,,,,,,,,,,,,,,
MXRA8,matrix remodeling associated 8,,,,,,,,,,,,,,,,,,,,,,
DPF1,double PHD fingers 1,,,,,,,,,,,,,,,,,,,,,,
MEGF6,multiple EGF like domains 6,,,,,,,,,,,,,,,,,,,,,,
LZTS2,leucine zipper tumor suppressor 2,,,,,,,,,,,,,,,,,,,,,,
LOC101928729,uncharacterized LOC101928729,,,,,,,,,,,,,,,,,,,,,,
LIX1L,limb and CNS expressed 1 like,,,,,,,,,,,,,,,,,,,,,,
INHBC,inhibin beta C subunit,,,,,,,,,,,,,,,,,,,,,,
DEAF1,DEAF1, transcription factor,,,,,,,,,,,,,,,,,,,,,
LOC101930243///LOC101929865,uncharacterized LOC101930243///uncharacterized LOC101929865,,,,,,,,,,,,,,,,,,,,,,
SIRT3,sirtuin 3,,,,,,,,,,,,,,,,,,,,,,
TUBB7P,tubulin beta 7 pseudogene,,,,,,,,,,,,,,,,,,,,,,
SETMAR,SET domain and mariner transposase fusion gene,,,,,,,,,,,,,,,,,,,,,,
HMX1,H6 family homeobox 1,,,,,,,,,,,,,,,,,,,,,,
GTSF1L,gametocyte specific factor 1 like,,,,,,,,,,,,,,,,,,,,,,
PLG,plasminogen,,,,,,,,,,,,,,,,,,,,,,
OR1G1,olfactory receptor family 1 subfamily G member 1,,,,,,,,,,,,,,,,,,,,,,
SCUBE1,signal peptide, CUB domain and EGF like domain containing 1,,,,,,,,,,,,,,,,,,,,,
NR3C1,nuclear receptor subfamily 3 group C member 1,,,,,,,,,,,,,,,,,,,,,,
GATAD2A,GATA zinc finger domain containing 2A,,,,,,,,,,,,,,,,,,,,,,
KIF25-AS1,KIF25 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
MIS18BP1,MIS18 binding protein 1,,,,,,,,,,,,,,,,,,,,,,
CCDC71L,coiled-coil domain containing 71-like,,,,,,,,,,,,,,,,,,,,,,
ABCB8,ATP binding cassette subfamily B member 8,,,,,,,,,,,,,,,,,,,,,,
CFAP65,cilia and flagella associated protein 65,,,,,,,,,,,,,,,,,,,,,,
SSH1,slingshot protein phosphatase 1,,,,,,,,,,,,,,,,,,,,,,
OVCH1-AS1,OVCH1 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
ABHD17B,abhydrolase domain containing 17B,,,,,,,,,,,,,,,,,,,,,,
MIR670HG,MIR670 host gene,,,,,,,,,,,,,,,,,,,,,,
DPPA2,developmental pluripotency associated 2,,,,,,,,,,,,,,,,,,,,,,
PPP3CA,protein phosphatase 3 catalytic subunit alpha,,,,,,,,,,,,,,,,,,,,,,
CTSA,cathepsin A,,,,,,,,,,,,,,,,,,,,,,
FOXN4,forkhead box N4,,,,,,,,,,,,,,,,,,,,,,
UFM1,ubiquitin fold modifier 1,,,,,,,,,,,,,,,,,,,,,,
PAX8,paired box 8,,,,,,,,,,,,,,,,,,,,,,
INPP4B,inositol polyphosphate-4-phosphatase type II B,,,,,,,,,,,,,,,,,,,,,,
ERBIN,erbb2 interacting protein,,,,,,,,,,,,,,,,,,,,,,
MESP1,mesoderm posterior bHLH transcription factor 1,,,,,,,,,,,,,,,,,,,,,,
ERN1,endoplasmic reticulum to nucleus signaling 1,,,,,,,,,,,,,,,,,,,,,,
RIF1,replication timing regulatory factor 1,,,,,,,,,,,,,,,,,,,,,,
LOC100130502,uncharacterized LOC100130502,,,,,,,,,,,,,,,,,,,,,,
TM9SF3,transmembrane 9 superfamily member 3,,,,,,,,,,,,,,,,,,,,,,
CBLN2,cerebellin 2 precursor,,,,,,,,,,,,,,,,,,,,,,
CACNA1E,calcium voltage-gated channel subunit alpha1 E,,,,,,,,,,,,,,,,,,,,,,
PTTG1IP,pituitary tumor-transforming 1 interacting protein,,,,,,,,,,,,,,,,,,,,,,
FOXN1,forkhead box N1,,,,,,,,,,,,,,,,,,,,,,
LOC101928682,uncharacterized LOC101928682,,,,,,,,,,,,,,,,,,,,,,
REV1,REV1, DNA directed polymerase,,,,,,,,,,,,,,,,,,,,,
FGFR1,fibroblast growth factor receptor 1,,,,,,,,,,,,,,,,,,,,,,
LINC01214,long intergenic non-protein coding RNA 1214,,,,,,,,,,,,,,,,,,,,,,
ITPK1,inositol-tetrakisphosphate 1-kinase,,,,,,,,,,,,,,,,,,,,,,
GYPB,glycophorin B (MNS blood group),,,,,,,,,,,,,,,,,,,,,,
LOC101928844,uncharacterized LOC101928844,,,,,,,,,,,,,,,,,,,,,,
NR6A1,nuclear receptor subfamily 6 group A member 1,,,,,,,,,,,,,,,,,,,,,,
ARL13B,ADP ribosylation factor like GTPase 13B,,,,,,,,,,,,,,,,,,,,,,
STK38L,serine/threonine kinase 38 like,,,,,,,,,,,,,,,,,,,,,,
ZNF260,zinc finger protein 260,,,,,,,,,,,,,,,,,,,,,,
PAK2,p21 (RAC1) activated kinase 2,,,,,,,,,,,,,,,,,,,,,,
SLC9C2,solute carrier family 9 member C2 (putative),,,,,,,,,,,,,,,,,,,,,,
MPHOSPH8,M-phase phosphoprotein 8,,,,,,,,,,,,,,,,,,,,,,
MNAT1,MNAT1, CDK activating kinase assembly factor,,,,,,,,,,,,,,,,,,,,,
RSL1D1,ribosomal L1 domain containing 1,,,,,,,,,,,,,,,,,,,,,,
WDR60,WD repeat domain 60,,,,,,,,,,,,,,,,,,,,,,
GH2///GH1///CSHL1///CSH1,growth hormone 2///growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 1,,,,,,,,,,,,,,,,,,,,,,
ELMSAN1,ELM2 and Myb/SANT domain containing 1,,,,,,,,,,,,,,,,,,,,,,
SLC13A3,solute carrier family 13 member 3,,,,,,,,,,,,,,,,,,,,,,
CHD6,chromodomain helicase DNA binding protein 6,,,,,,,,,,,,,,,,,,,,,,
KCNA6,potassium voltage-gated channel subfamily A member 6,,,,,,,,,,,,,,,,,,,,,,
ZNF776,zinc finger protein 776,,,,,,,,,,,,,,,,,,,,,,
FGD5-AS1,FGD5 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
BMP1,bone morphogenetic protein 1,,,,,,,,,,,,,,,,,,,,,,
FAM156B///FAM156A,family with sequence similarity 156 member B///family with sequence similarity 156 member A,,,,,,,,,,,,,,,,,,,,,,
PLS3,plastin 3,,,,,,,,,,,,,,,,,,,,,,
EWSAT1,Ewing sarcoma associated transcript 1,,,,,,,,,,,,,,,,,,,,,,
DPH5,diphthamide biosynthesis 5,,,,,,,,,,,,,,,,,,,,,,
IRX4,iroquois homeobox 4,,,,,,,,,,,,,,,,,,,,,,
FBXL18,F-box and leucine rich repeat protein 18,,,,,,,,,,,,,,,,,,,,,,
CARD6,caspase recruitment domain family member 6,,,,,,,,,,,,,,,,,,,,,,
LOC338694,uncharacterized LOC338694,,,,,,,,,,,,,,,,,,,,,,
MOB1A,MOB kinase activator 1A,,,,,,,,,,,,,,,,,,,,,,
DNAH1,dynein axonemal heavy chain 1,,,,,,,,,,,,,,,,,,,,,,
LARP4,La ribonucleoprotein domain family member 4,,,,,,,,,,,,,,,,,,,,,,
OAZ3,ornithine decarboxylase antizyme 3,,,,,,,,,,,,,,,,,,,,,,
PRCD,progressive rod-cone degeneration,,,,,,,,,,,,,,,,,,,,,,
LUC7L3,LUC7 like 3 pre-mRNA splicing factor,,,,,,,,,,,,,,,,,,,,,,
ZNF654,zinc finger protein 654,,,,,,,,,,,,,,,,,,,,,,
XXYLT1,xyloside xylosyltransferase 1,,,,,,,,,,,,,,,,,,,,,,
ADGRG5,adhesion G protein-coupled receptor G5,,,,,,,,,,,,,,,,,,,,,,
RASSF1-AS1,RASSF1 antisense RNA 1,,,,,,,,,,,,,,,,,,,,,,
LCN10,lipocalin 10,,,,,,,,,,,,,,,,,,,,,,
ODF2L,outer dense fiber of sperm tails 2 like,,,,,,,,,,,,,,,,,,,,,,
WDR26,WD repeat domain 26,,,,,,,,,,,,,,,,,,,,,,
KRT19P2,keratin 19 pseudogene 2,,,,,,,,,,,,,,,,,,,,,,
KCND3,potassium voltage-gated channel subfamily D member 3,,,,,,,,,,,,,,,,,,,,,,
SLIT2,slit guidance ligand 2,,,,,,,,,,,,,,,,,,,,,,
RNF168,ring finger protein 168,,,,,,,,,,,,,,,,,,,,,,
FOXN3,forkhead box N3,,,,,,,,,,,,,,,,,,,,,,
FAS,Fas cell surface death receptor,,,,,,,,,,,,,,,,,,,,,,
LOC283454///HRK,uncharacterized LOC283454///harakiri, BCL2 interacting protein,,,,,,,,,,,,,,,,,,,,,
IQCF5,IQ motif containing F5,,,,,,,,,,,,,,,,,,,,,,
CLEC3A,C-type lectin domain family 3 member A,,,,,,,,,,,,,,,,,,,,,,
JAK3,Janus kinase 3,,,,,,,,,,,,,,,,,,,,,,
ACTR3,ARP3 actin related protein 3 homolog,,,,,,,,,,,,,,,,,,,,,,
TRIM17,tripartite motif containing 17,,,,,,,,,,,,,,,,,,,,,,
MAPK8IP2,mitogen-activated protein kinase 8 interacting protein 2,,,,,,,,,,,,,,,,,,,,,,
